2024-01-20 17:07:17,723 INFO    StreamThr :261889 [internal.py:wandb_internal():86] W&B internal server running at pid: 261889, started at: 2024-01-20 17:07:17.723519
2024-01-20 17:07:18,850 DEBUG   HandlerThread:261889 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-20 17:07:18,851 INFO    HandlerThread:261889 [system_monitor.py:probe():229] Finished publishing system info
2024-01-20 17:07:18,852 DEBUG   SenderThread:261889 [sender.py:send():382] send: files
2024-01-20 17:07:18,852 INFO    SenderThread:261889 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-20 17:07:18,854 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: python_packages
2024-01-20 17:07:18,854 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: python_packages
2024-01-20 17:07:18,854 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: stop_status
2024-01-20 17:07:18,854 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: stop_status
2024-01-20 17:07:18,855 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-20 17:07:18,920 DEBUG   SenderThread:261889 [sender.py:send():382] send: telemetry
2024-01-20 17:07:18,952 INFO    Thread-12 :261889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/wandb-metadata.json
2024-01-20 17:07:18,952 INFO    Thread-12 :261889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/requirements.txt
2024-01-20 17:07:18,952 INFO    Thread-12 :261889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/conda-environment.yaml
2024-01-20 17:07:19,088 INFO    wandb-upload_0:261889 [upload_job.py:push():131] Uploaded file /tmp/tmpp6d_68mkwandb/vjfoj2f9-wandb-metadata.json
2024-01-20 17:07:19,188 DEBUG   SenderThread:261889 [sender.py:send():382] send: exit
2024-01-20 17:07:19,188 INFO    SenderThread:261889 [sender.py:send_exit():589] handling exit code: 1
2024-01-20 17:07:19,188 INFO    SenderThread:261889 [sender.py:send_exit():591] handling runtime: 1
2024-01-20 17:07:19,188 INFO    SenderThread:261889 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-20 17:07:19,188 INFO    SenderThread:261889 [sender.py:send_exit():597] send defer
2024-01-20 17:07:19,189 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:19,189 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-20 17:07:19,189 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:19,189 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-20 17:07:19,189 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 1
2024-01-20 17:07:19,189 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:19,189 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-20 17:07:19,189 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:19,189 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-20 17:07:19,189 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 2
2024-01-20 17:07:19,189 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:19,189 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-20 17:07:19,189 INFO    HandlerThread:261889 [system_monitor.py:finish():203] Stopping system monitor
2024-01-20 17:07:19,189 DEBUG   SystemMonitor:261889 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-20 17:07:19,189 INFO    HandlerThread:261889 [interfaces.py:finish():202] Joined cpu monitor
2024-01-20 17:07:19,189 DEBUG   SystemMonitor:261889 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-20 17:07:19,189 INFO    HandlerThread:261889 [interfaces.py:finish():202] Joined disk monitor
2024-01-20 17:07:19,189 DEBUG   SystemMonitor:261889 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-20 17:07:19,227 INFO    HandlerThread:261889 [interfaces.py:finish():202] Joined gpu monitor
2024-01-20 17:07:19,227 INFO    HandlerThread:261889 [interfaces.py:finish():202] Joined memory monitor
2024-01-20 17:07:19,227 INFO    HandlerThread:261889 [interfaces.py:finish():202] Joined network monitor
2024-01-20 17:07:19,228 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:19,228 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-20 17:07:19,228 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 3
2024-01-20 17:07:19,228 DEBUG   SenderThread:261889 [sender.py:send():382] send: stats
2024-01-20 17:07:19,228 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:19,228 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-20 17:07:19,228 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:19,228 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-20 17:07:19,228 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 4
2024-01-20 17:07:19,228 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:19,228 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-20 17:07:19,228 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:19,228 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-20 17:07:19,228 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 5
2024-01-20 17:07:19,228 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:19,228 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-20 17:07:19,229 DEBUG   SenderThread:261889 [sender.py:send():382] send: summary
2024-01-20 17:07:19,229 INFO    SenderThread:261889 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-20 17:07:19,229 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:19,229 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-20 17:07:19,229 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 6
2024-01-20 17:07:19,229 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:19,229 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-20 17:07:19,229 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:19,229 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-20 17:07:19,231 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: status_report
2024-01-20 17:07:19,288 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 7
2024-01-20 17:07:19,289 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:19,289 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-20 17:07:19,289 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:19,289 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-20 17:07:19,951 INFO    Thread-12 :261889 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/config.yaml
2024-01-20 17:07:19,952 INFO    Thread-12 :261889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/wandb-summary.json
2024-01-20 17:07:19,952 INFO    Thread-12 :261889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/output.log
2024-01-20 17:07:20,188 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-20 17:07:21,192 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 8
2024-01-20 17:07:21,192 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: poll_exit
2024-01-20 17:07:21,192 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:21,192 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-20 17:07:21,192 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:21,192 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-20 17:07:21,192 INFO    SenderThread:261889 [job_builder.py:build():296] Attempting to build job artifact
2024-01-20 17:07:21,192 INFO    SenderThread:261889 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-20 17:07:21,201 INFO    SenderThread:261889 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-20 17:07:21,203 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 9
2024-01-20 17:07:21,203 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:21,203 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-20 17:07:21,203 DEBUG   SenderThread:261889 [sender.py:send():382] send: artifact
2024-01-20 17:07:21,512 INFO    SenderThread:261889 [sender.py:send_artifact():1494] sent artifact job-https___github.com_rtavasso1_demucs_new_trainer.py - {'id': 'QXJ0aWZhY3Q6Njk4MDA3MzE3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTY4MTk3MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njk4MDA3MzE3', 'versionIndex': 3}}}
2024-01-20 17:07:21,512 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:21,512 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-20 17:07:21,512 INFO    SenderThread:261889 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-20 17:07:21,952 INFO    Thread-12 :261889 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/output.log
2024-01-20 17:07:21,952 INFO    SenderThread:261889 [dir_watcher.py:finish():388] scan: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files
2024-01-20 17:07:21,952 INFO    SenderThread:261889 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/config.yaml config.yaml
2024-01-20 17:07:21,952 INFO    SenderThread:261889 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/conda-environment.yaml conda-environment.yaml
2024-01-20 17:07:21,952 INFO    SenderThread:261889 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/wandb-metadata.json wandb-metadata.json
2024-01-20 17:07:21,952 INFO    SenderThread:261889 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/requirements.txt requirements.txt
2024-01-20 17:07:21,952 INFO    SenderThread:261889 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/output.log output.log
2024-01-20 17:07:21,955 INFO    SenderThread:261889 [dir_watcher.py:finish():402] scan save: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/wandb-summary.json wandb-summary.json
2024-01-20 17:07:21,956 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 10
2024-01-20 17:07:21,956 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:21,956 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-20 17:07:21,958 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:21,958 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-20 17:07:21,958 INFO    SenderThread:261889 [file_pusher.py:finish():175] shutting down file pusher
2024-01-20 17:07:22,121 INFO    wandb-upload_2:261889 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/conda-environment.yaml
2024-01-20 17:07:22,143 INFO    wandb-upload_1:261889 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/config.yaml
2024-01-20 17:07:22,163 INFO    wandb-upload_4:261889 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/wandb-summary.json
2024-01-20 17:07:22,163 INFO    wandb-upload_3:261889 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/output.log
2024-01-20 17:07:22,171 INFO    wandb-upload_0:261889 [upload_job.py:push():131] Uploaded file /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/files/requirements.txt
2024-01-20 17:07:22,188 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-20 17:07:22,189 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: poll_exit
2024-01-20 17:07:22,372 INFO    Thread-11 :261889 [sender.py:transition_state():617] send defer: 11
2024-01-20 17:07:22,372 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:22,372 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-20 17:07:22,372 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:22,372 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-20 17:07:22,372 INFO    SenderThread:261889 [file_pusher.py:join():181] waiting for file pusher
2024-01-20 17:07:22,372 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 12
2024-01-20 17:07:22,372 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:22,372 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-20 17:07:22,372 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:22,372 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-20 17:07:22,372 INFO    SenderThread:261889 [file_stream.py:finish():595] file stream finish called
2024-01-20 17:07:22,551 INFO    SenderThread:261889 [file_stream.py:finish():599] file stream finish is done
2024-01-20 17:07:22,551 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 13
2024-01-20 17:07:22,551 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:22,552 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-20 17:07:22,552 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:22,552 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-20 17:07:22,552 INFO    SenderThread:261889 [sender.py:transition_state():617] send defer: 14
2024-01-20 17:07:22,552 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: defer
2024-01-20 17:07:22,552 INFO    HandlerThread:261889 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-20 17:07:22,552 DEBUG   SenderThread:261889 [sender.py:send():382] send: final
2024-01-20 17:07:22,552 DEBUG   SenderThread:261889 [sender.py:send():382] send: footer
2024-01-20 17:07:22,552 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: defer
2024-01-20 17:07:22,552 INFO    SenderThread:261889 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-20 17:07:22,552 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-20 17:07:22,552 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-20 17:07:22,553 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: poll_exit
2024-01-20 17:07:22,553 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: poll_exit
2024-01-20 17:07:22,553 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: server_info
2024-01-20 17:07:22,553 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: get_summary
2024-01-20 17:07:22,553 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: server_info
2024-01-20 17:07:22,554 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-20 17:07:22,554 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-20 17:07:22,554 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: job_info
2024-01-20 17:07:22,602 DEBUG   SenderThread:261889 [sender.py:send_request():409] send_request: job_info
2024-01-20 17:07:22,602 INFO    MainThread:261889 [wandb_run.py:_footer_history_summary_info():3857] rendering history
2024-01-20 17:07:22,602 INFO    MainThread:261889 [wandb_run.py:_footer_history_summary_info():3889] rendering summary
2024-01-20 17:07:22,602 INFO    MainThread:261889 [wandb_run.py:_footer_sync_info():3816] logging synced files
2024-01-20 17:07:22,602 DEBUG   HandlerThread:261889 [handler.py:handle_request():146] handle_request: shutdown
2024-01-20 17:07:22,602 INFO    HandlerThread:261889 [handler.py:finish():869] shutting down handler
2024-01-20 17:07:23,554 INFO    WriterThread:261889 [datastore.py:close():296] close: /home/robertthomas/rileyProject/demucs/wandb/run-20240120_170717-ccsvnwaf/run-ccsvnwaf.wandb
2024-01-20 17:07:23,602 INFO    SenderThread:261889 [sender.py:finish():1572] shutting down sender
2024-01-20 17:07:23,602 INFO    SenderThread:261889 [file_pusher.py:finish():175] shutting down file pusher
2024-01-20 17:07:23,602 INFO    SenderThread:261889 [file_pusher.py:join():181] waiting for file pusher
